Found 9995 total meshes to process
[1/9995] [1 success|0 fail] [SUCCESS] model_1037024.obj (took 0.03s | total elapsed: 0.15s)
[6220/9995] [6220 success|0 fail] [SUCCESS] model_55558.obj (took 0.01s | total elapsed: 1.34s)
[6221/9995] [6221 success|0 fail] [SUCCESS] model_55578.obj (took 0.01s | total elapsed: 1.34s)
[6222/9995] [6222 success|0 fail] [SUCCESS] model_55657.obj (took 0.01s | total elapsed: 1.34s)
[6223/9995] [6223 success|0 fail] [SUCCESS] model_55584.obj (took 0.01s | total elapsed: 1.34s)
[6224/9995] [6224 success|0 fail] [SUCCESS] model_55575.obj (took 0.01s | total elapsed: 1.34s)
[6225/9995] [6225 success|0 fail] [SUCCESS] model_55572.obj (took 0.01s | total elapsed: 1.34s)
[6226/9995] [6226 success|0 fail] [SUCCESS] model_557384.obj (took 0.01s | total elapsed: 1.34s)
[6227/9995] [6227 success|0 fail] [SUCCESS] model_55580.obj (took 0.01s | total elapsed: 1.34s)
[6228/9995] [6228 success|0 fail] [SUCCESS] model_55583.obj (took 0.01s | total elapsed: 1.34s)
[6229/9995] [6229 success|0 fail] [SUCCESS] model_55659.obj (took 0.01s | total elapsed: 1.34s)
[6230/9995] [6230 success|0 fail] [SUCCESS] model_56047.obj (took 0.01s | total elapsed: 1.34s)
[6231/9995] [6231 success|0 fail] [SUCCESS] model_55772.obj (took 0.01s | total elapsed: 1.34s)
[6232/9995] [6232 success|0 fail] [SUCCESS] model_55921.obj (took 0.01s | total elapsed: 1.34s)
[6233/9995] [6233 success|0 fail] [SUCCESS] model_55963.obj (took 0.01s | total elapsed: 1.34s)
[6234/9995] [6234 success|0 fail] [SUCCESS] model_55922.obj (took 0.01s | total elapsed: 1.34s)
[6235/9995] [6235 success|0 fail] [SUCCESS] model_55914.obj (took 0.01s | total elapsed: 1.34s)
[6236/9995] [6236 success|0 fail] [SUCCESS] model_557388.obj (took 0.01s | total elapsed: 1.34s)
[6237/9995] [6237 success|0 fail] [SUCCESS] model_55585.obj (took 0.01s | total elapsed: 1.34s)
[6238/9995] [6238 success|0 fail] [SUCCESS] model_55956.obj (took 0.01s | total elapsed: 1.35s)
[6239/9995] [6239 success|0 fail] [SUCCESS] model_55660.obj (took 0.01s | total elapsed: 1.35s)
[6240/9995] [6240 success|0 fail] [SUCCESS] model_557386.obj (took 0.01s | total elapsed: 1.35s)
[6241/9995] [6241 success|0 fail] [SUCCESS] model_55932.obj (took 0.01s | total elapsed: 1.35s)
[6242/9995] [6242 success|0 fail] [SUCCESS] model_560534.obj (took 0.01s | total elapsed: 1.35s)
[6243/9995] [6243 success|0 fail] [SUCCESS] model_56029.obj (took 0.01s | total elapsed: 1.35s)
[6244/9995] [6244 success|0 fail] [SUCCESS] model_56094.obj (took 0.01s | total elapsed: 1.35s)
[6245/9995] [6245 success|0 fail] [SUCCESS] model_56095.obj (took 0.01s | total elapsed: 1.35s)
[6246/9995] [6246 success|0 fail] [SUCCESS] model_56096.obj (took 0.01s | total elapsed: 1.35s)
[6247/9995] [6247 success|0 fail] [SUCCESS] model_56098.obj (took 0.01s | total elapsed: 1.35s)
[6248/9995] [6248 success|0 fail] [SUCCESS] model_56093.obj (took 0.01s | total elapsed: 1.35s)
[6249/9995] [6249 success|0 fail] [SUCCESS] model_56109.obj (took 0.01s | total elapsed: 1.35s)
[6250/9995] [6250 success|0 fail] [SUCCESS] model_56104.obj (took 0.01s | total elapsed: 1.35s)
[6251/9995] [6251 success|0 fail] [SUCCESS] model_56101.obj (took 0.01s | total elapsed: 1.35s)
[6252/9995] [6252 success|0 fail] [SUCCESS] model_56099.obj (took 0.01s | total elapsed: 1.35s)
[6253/9995] [6253 success|0 fail] [SUCCESS] model_56105.obj (took 0.01s | total elapsed: 1.35s)
[6254/9995] [6254 success|0 fail] [SUCCESS] model_56106.obj (took 0.01s | total elapsed: 1.35s)
[6255/9995] [6255 success|0 fail] [SUCCESS] model_56117.obj (took 0.01s | total elapsed: 1.35s)
[6256/9995] [6256 success|0 fail] [SUCCESS] model_56266.obj (took 0.01s | total elapsed: 1.35s)
[6257/9995] [6257 success|0 fail] [SUCCESS] model_56107.obj (took 0.01s | total elapsed: 1.35s)
[6258/9995] [6258 success|0 fail] [SUCCESS] model_56103.obj (took 0.01s | total elapsed: 1.35s)
[6259/9995] [6259 success|0 fail] [SUCCESS] model_56108.obj (took 0.01s | total elapsed: 1.35s)
[6260/9995] [6260 success|0 fail] [SUCCESS] model_56265.obj (took 0.01s | total elapsed: 1.35s)
[6261/9995] [6261 success|0 fail] [SUCCESS] model_56483.obj (took 0.01s | total elapsed: 1.35s)
[6262/9995] [6262 success|0 fail] [SUCCESS] model_56485.obj (took 0.01s | total elapsed: 1.35s)
[6263/9995] [6263 success|0 fail] [SUCCESS] model_56496.obj (took 0.01s | total elapsed: 1.35s)
[6264/9995] [6264 success|0 fail] [SUCCESS] model_564455.obj (took 0.01s | total elapsed: 1.35s)
[6265/9995] [6265 success|0 fail] [SUCCESS] model_56484.obj (took 0.01s | total elapsed: 1.35s)
[6266/9995] [6266 success|0 fail] [SUCCESS] model_56500.obj (took 0.01s | total elapsed: 1.35s)
[6267/9995] [6267 success|0 fail] [SUCCESS] model_56497.obj (took 0.01s | total elapsed: 1.35s)
[6268/9995] [6268 success|0 fail] [SUCCESS] model_56498.obj (took 0.01s | total elapsed: 1.35s)
[6269/9995] [6269 success|0 fail] [SUCCESS] model_563452.obj (took 0.01s | total elapsed: 1.35s)
[6270/9995] [6270 success|0 fail] [SUCCESS] model_56264.obj (took 0.01s | total elapsed: 1.35s)
[6271/9995] [6271 success|0 fail] [SUCCESS] model_56486.obj (took 0.01s | total elapsed: 1.35s)
[6272/9995] [6272 success|0 fail] [SUCCESS] model_56523.obj (took 0.01s | total elapsed: 1.35s)
[6273/9995] [6273 success|0 fail] [SUCCESS] model_56499.obj (took 0.01s | total elapsed: 1.35s)
[6274/9995] [6274 success|0 fail] [SUCCESS] model_56482.obj (took 0.01s | total elapsed: 1.35s)
[6275/9995] [6275 success|0 fail] [SUCCESS] model_56526.obj (took 0.01s | total elapsed: 1.35s)
[6276/9995] [6276 success|0 fail] [SUCCESS] model_56534.obj (took 0.01s | total elapsed: 1.35s)
[6277/9995] [6277 success|0 fail] [SUCCESS] model_56537.obj (took 0.01s | total elapsed: 1.35s)
[6278/9995] [6278 success|0 fail] [SUCCESS] model_56527.obj (took 0.01s | total elapsed: 1.35s)
[6279/9995] [6279 success|0 fail] [SUCCESS] model_56539.obj (took 0.01s | total elapsed: 1.35s)
[6280/9995] [6280 success|0 fail] [SUCCESS] model_56524.obj (took 0.01s | total elapsed: 1.35s)
[6281/9995] [6281 success|0 fail] [SUCCESS] model_56592.obj (took 0.01s | total elapsed: 1.35s)
[6282/9995] [6282 success|0 fail] [SUCCESS] model_565653.obj (took 0.01s | total elapsed: 1.35s)
[6283/9995] [6283 success|0 fail] [SUCCESS] model_56590.obj (took 0.01s | total elapsed: 1.35s)
[6284/9995] [6284 success|0 fail] [SUCCESS] model_56535.obj (took 0.01s | total elapsed: 1.35s)
[6285/9995] [6285 success|0 fail] [SUCCESS] model_565652.obj (took 0.01s | total elapsed: 1.35s)
[6286/9995] [6286 success|0 fail] [SUCCESS] model_56621.obj (took 0.01s | total elapsed: 1.35s)
[6287/9995] [6287 success|0 fail] [SUCCESS] model_56630.obj (took 0.01s | total elapsed: 1.35s)
[6288/9995] [6288 success|0 fail] [SUCCESS] model_56629.obj (took 0.01s | total elapsed: 1.35s)
[6289/9995] [6289 success|0 fail] [SUCCESS] model_56639.obj (took 0.01s | total elapsed: 1.35s)
[6290/9995] [6290 success|0 fail] [SUCCESS] model_56638.obj (took 0.01s | total elapsed: 1.35s)
[6291/9995] [6291 success|0 fail] [SUCCESS] model_56636.obj (took 0.01s | total elapsed: 1.35s)
[6292/9995] [6292 success|0 fail] [SUCCESS] model_567026.obj (took 0.01s | total elapsed: 1.35s)
[6293/9995] [6293 success|0 fail] [SUCCESS] model_567027.obj (took 0.01s | total elapsed: 1.35s)
[6294/9995] [6294 success|0 fail] [SUCCESS] model_567035.obj (took 0.01s | total elapsed: 1.35s)
[6295/9995] [6295 success|0 fail] [SUCCESS] model_567036.obj (took 0.01s | total elapsed: 1.35s)
[6296/9995] [6296 success|0 fail] [SUCCESS] model_567032.obj (took 0.01s | total elapsed: 1.35s)
[6297/9995] [6297 success|0 fail] [SUCCESS] model_567028.obj (took 0.01s | total elapsed: 1.35s)
[6298/9995] [6298 success|0 fail] [SUCCESS] model_567034.obj (took 0.01s | total elapsed: 1.35s)
[6299/9995] [6299 success|0 fail] [SUCCESS] model_567033.obj (took 0.01s | total elapsed: 1.36s)
[6300/9995] [6300 success|0 fail] [SUCCESS] model_567041.obj (took 0.01s | total elapsed: 1.36s)
[6301/9995] [6301 success|0 fail] [SUCCESS] model_567039.obj (took 0.01s | total elapsed: 1.36s)
[6302/9995] [6302 success|0 fail] [SUCCESS] model_567030.obj (took 0.01s | total elapsed: 1.36s)
[6303/9995] [6303 success|0 fail] [SUCCESS] model_567037.obj (took 0.01s | total elapsed: 1.36s)
[6304/9995] [6304 success|0 fail] [SUCCESS] model_567029.obj (took 0.01s | total elapsed: 1.36s)
[6305/9995] [6305 success|0 fail] [SUCCESS] model_567038.obj (took 0.01s | total elapsed: 1.36s)
[6306/9995] [6306 success|0 fail] [SUCCESS] model_56803.obj (took 0.01s | total elapsed: 1.36s)
[6307/9995] [6307 success|0 fail] [SUCCESS] model_56735.obj (took 0.01s | total elapsed: 1.36s)
[6308/9995] [6308 success|0 fail] [SUCCESS] model_568153.obj (took 0.01s | total elapsed: 1.36s)
[6309/9995] [6309 success|0 fail] [SUCCESS] model_567040.obj (took 0.01s | total elapsed: 1.36s)
[6310/9995] [6310 success|0 fail] [SUCCESS] model_56795.obj (took 0.01s | total elapsed: 1.36s)
[6311/9995] [6311 success|0 fail] [SUCCESS] model_567042.obj (took 0.01s | total elapsed: 1.36s)
[6312/9995] [6312 success|0 fail] [SUCCESS] model_56637.obj (took 0.02s | total elapsed: 1.36s)
[6313/9995] [6313 success|0 fail] [SUCCESS] model_56892.obj (took 0.01s | total elapsed: 1.36s)
[6314/9995] [6314 success|0 fail] [SUCCESS] model_56933.obj (took 0.01s | total elapsed: 1.36s)
[6315/9995] [6315 success|0 fail] [SUCCESS] model_56934.obj (took 0.01s | total elapsed: 1.36s)
[6316/9995] [6316 success|0 fail] [SUCCESS] model_56804.obj (took 0.01s | total elapsed: 1.36s)
[6317/9995] [6317 success|0 fail] [SUCCESS] model_56955.obj (took 0.01s | total elapsed: 1.36s)
[6318/9995] [6318 success|0 fail] [SUCCESS] model_56953.obj (took 0.01s | total elapsed: 1.36s)
[6319/9995] [6319 success|0 fail] [SUCCESS] model_56979.obj (took 0.01s | total elapsed: 1.36s)
[6320/9995] [6320 success|0 fail] [SUCCESS] model_56956.obj (took 0.01s | total elapsed: 1.36s)
[6321/9995] [6321 success|0 fail] [SUCCESS] model_56891.obj (took 0.01s | total elapsed: 1.36s)
[6322/9995] [6322 success|0 fail] [SUCCESS] model_56982.obj (took 0.01s | total elapsed: 1.36s)
[6323/9995] [6323 success|0 fail] [SUCCESS] model_567031.obj (took 0.02s | total elapsed: 1.36s)
[6324/9995] [6324 success|0 fail] [SUCCESS] model_570154.obj (took 0.01s | total elapsed: 1.36s)
[6325/9995] [6325 success|0 fail] [SUCCESS] model_57069.obj (took 0.01s | total elapsed: 1.36s)
[6326/9995] [6326 success|0 fail] [SUCCESS] model_56954.obj (took 0.01s | total elapsed: 1.36s)
[6327/9995] [6327 success|0 fail] [SUCCESS] model_56988.obj (took 0.01s | total elapsed: 1.36s)
[6328/9995] [6328 success|0 fail] [SUCCESS] model_569947.obj (took 0.01s | total elapsed: 1.36s)
[6329/9995] [6329 success|0 fail] [SUCCESS] model_57053.obj (took 0.01s | total elapsed: 1.36s)
[6330/9995] [6330 success|0 fail] [SUCCESS] model_57081.obj (took 0.01s | total elapsed: 1.36s)
[6331/9995] [6331 success|0 fail] [SUCCESS] model_57079.obj (took 0.01s | total elapsed: 1.36s)
[6332/9995] [6332 success|0 fail] [SUCCESS] model_57080.obj (took 0.01s | total elapsed: 1.36s)
[6333/9995] [6333 success|0 fail] [SUCCESS] model_57082.obj (took 0.01s | total elapsed: 1.36s)
[6334/9995] [6334 success|0 fail] [SUCCESS] model_57140.obj (took 0.01s | total elapsed: 1.36s)
[6335/9995] [6335 success|0 fail] [SUCCESS] model_57084.obj (took 0.01s | total elapsed: 1.36s)
[6336/9995] [6336 success|0 fail] [SUCCESS] model_57106.obj (took 0.01s | total elapsed: 1.36s)
[6337/9995] [6337 success|0 fail] [SUCCESS] model_57083.obj (took 0.01s | total elapsed: 1.36s)
[6338/9995] [6338 success|0 fail] [SUCCESS] model_57085.obj (took 0.01s | total elapsed: 1.36s)
[6339/9995] [6339 success|0 fail] [SUCCESS] model_57070.obj (took 0.01s | total elapsed: 1.36s)
[6340/9995] [6340 success|0 fail] [SUCCESS] model_57178.obj (took 0.01s | total elapsed: 1.36s)
[6341/9995] [6341 success|0 fail] [SUCCESS] model_57177.obj (took 0.01s | total elapsed: 1.36s)
[6342/9995] [6342 success|0 fail] [SUCCESS] model_57180.obj (took 0.01s | total elapsed: 1.36s)
[6343/9995] [6343 success|0 fail] [SUCCESS] model_57181.obj (took 0.01s | total elapsed: 1.36s)
[6344/9995] [6344 success|0 fail] [SUCCESS] model_57191.obj (took 0.01s | total elapsed: 1.36s)
[6345/9995] [6345 success|0 fail] [SUCCESS] model_57255.obj (took 0.01s | total elapsed: 1.36s)
[6346/9995] [6346 success|0 fail] [SUCCESS] model_57253.obj (took 0.01s | total elapsed: 1.36s)
[6347/9995] [6347 success|0 fail] [SUCCESS] model_57254.obj (took 0.01s | total elapsed: 1.36s)
[6348/9995] [6348 success|0 fail] [SUCCESS] model_570009.obj (took 0.02s | total elapsed: 1.36s)
[6349/9995] [6349 success|0 fail] [SUCCESS] model_57256.obj (took 0.01s | total elapsed: 1.36s)
[6350/9995] [6350 success|0 fail] [SUCCESS] model_57179.obj (took 0.01s | total elapsed: 1.36s)
[6351/9995] [6351 success|0 fail] [SUCCESS] model_57311.obj (took 0.01s | total elapsed: 1.36s)
[6352/9995] [6352 success|0 fail] [SUCCESS] model_57330.obj (took 0.01s | total elapsed: 1.36s)
[6353/9995] [6353 success|0 fail] [SUCCESS] model_57312.obj (took 0.01s | total elapsed: 1.36s)
[6354/9995] [6354 success|0 fail] [SUCCESS] model_57331.obj (took 0.01s | total elapsed: 1.36s)
[6355/9995] [6355 success|0 fail] [SUCCESS] model_57353.obj (took 0.01s | total elapsed: 1.36s)
[6356/9995] [6356 success|0 fail] [SUCCESS] model_57354.obj (took 0.01s | total elapsed: 1.36s)
[6357/9995] [6357 success|0 fail] [SUCCESS] model_57332.obj (took 0.01s | total elapsed: 1.36s)
[6358/9995] [6358 success|0 fail] [SUCCESS] model_57357.obj (took 0.01s | total elapsed: 1.36s)
[6359/9995] [6359 success|0 fail] [SUCCESS] model_57416.obj (took 0.01s | total elapsed: 1.36s)
[6360/9995] [6360 success|0 fail] [SUCCESS] model_57356.obj (took 0.01s | total elapsed: 1.36s)
[6361/9995] [6361 success|0 fail] [SUCCESS] model_57421.obj (took 0.01s | total elapsed: 1.36s)
[6362/9995] [6362 success|0 fail] [SUCCESS] model_57428.obj (took 0.01s | total elapsed: 1.37s)
[6363/9995] [6363 success|0 fail] [SUCCESS] model_57429.obj (took 0.01s | total elapsed: 1.37s)
[6364/9995] [6364 success|0 fail] [SUCCESS] model_57419.obj (took 0.01s | total elapsed: 1.37s)
[6365/9995] [6365 success|0 fail] [SUCCESS] model_57713.obj (took 0.01s | total elapsed: 1.37s)
[6366/9995] [6366 success|0 fail] [SUCCESS] model_57418.obj (took 0.01s | total elapsed: 1.37s)
[6367/9995] [6367 success|0 fail] [SUCCESS] model_57587.obj (took 0.01s | total elapsed: 1.37s)
[6368/9995] [6368 success|0 fail] [SUCCESS] model_57355.obj (took 0.01s | total elapsed: 1.37s)
[6369/9995] [6369 success|0 fail] [SUCCESS] model_57714.obj (took 0.01s | total elapsed: 1.37s)
[6370/9995] [6370 success|0 fail] [SUCCESS] model_57680.obj (took 0.01s | total elapsed: 1.37s)
[6371/9995] [6371 success|0 fail] [SUCCESS] model_57800.obj (took 0.01s | total elapsed: 1.37s)
[6372/9995] [6372 success|0 fail] [SUCCESS] model_57656.obj (took 0.01s | total elapsed: 1.37s)
[6373/9995] [6373 success|0 fail] [SUCCESS] model_574283.obj (took 0.01s | total elapsed: 1.37s)
[6374/9995] [6374 success|0 fail] [SUCCESS] model_57423.obj (took 0.01s | total elapsed: 1.37s)
[6375/9995] [6375 success|0 fail] [SUCCESS] model_57469.obj (took 0.01s | total elapsed: 1.37s)
[6376/9995] [6376 success|0 fail] [SUCCESS] model_57809.obj (took 0.01s | total elapsed: 1.37s)
[6377/9995] [6377 success|0 fail] [SUCCESS] model_57422.obj (took 0.02s | total elapsed: 1.37s)
[6378/9995] [6378 success|0 fail] [SUCCESS] model_57463.obj (took 0.01s | total elapsed: 1.37s)
[6379/9995] [6379 success|0 fail] [SUCCESS] model_57658.obj (took 0.01s | total elapsed: 1.37s)
[6380/9995] [6380 success|0 fail] [SUCCESS] model_57464.obj (took 0.01s | total elapsed: 1.37s)
[6381/9995] [6381 success|0 fail] [SUCCESS] model_57467.obj (took 0.01s | total elapsed: 1.37s)
[6382/9995] [6382 success|0 fail] [SUCCESS] model_577766.obj (took 0.01s | total elapsed: 1.37s)
[6383/9995] [6383 success|0 fail] [SUCCESS] model_57468.obj (took 0.01s | total elapsed: 1.37s)
[6384/9995] [6384 success|0 fail] [SUCCESS] model_577765.obj (took 0.01s | total elapsed: 1.37s)
[6385/9995] [6385 success|0 fail] [SUCCESS] model_57420.obj (took 0.02s | total elapsed: 1.37s)
[6386/9995] [6386 success|0 fail] [SUCCESS] model_57657.obj (took 0.01s | total elapsed: 1.37s)
[6387/9995] [6387 success|0 fail] [SUCCESS] model_57500.obj (took 0.01s | total elapsed: 1.37s)
[6388/9995] [6388 success|0 fail] [SUCCESS] model_57827.obj (took 0.01s | total elapsed: 1.37s)
[6389/9995] [6389 success|0 fail] [SUCCESS] model_57659.obj (took 0.01s | total elapsed: 1.37s)
[6390/9995] [6390 success|0 fail] [SUCCESS] model_57811.obj (took 0.01s | total elapsed: 1.37s)
[6391/9995] [6391 success|0 fail] [SUCCESS] model_57896.obj (took 0.01s | total elapsed: 1.37s)
[6392/9995] [6392 success|0 fail] [SUCCESS] model_57812.obj (took 0.01s | total elapsed: 1.37s)
[6393/9995] [6393 success|0 fail] [SUCCESS] model_57854.obj (took 0.01s | total elapsed: 1.37s)
[6394/9995] [6394 success|0 fail] [SUCCESS] model_579055.obj (took 0.01s | total elapsed: 1.37s)
[6395/9995] [6395 success|0 fail] [SUCCESS] model_57897.obj (took 0.01s | total elapsed: 1.37s)
[6396/9995] [6396 success|0 fail] [SUCCESS] model_579054.obj (took 0.01s | total elapsed: 1.37s)
[6397/9995] [6397 success|0 fail] [SUCCESS] model_57810.obj (took 0.01s | total elapsed: 1.37s)
[6398/9995] [6398 success|0 fail] [SUCCESS] model_57910.obj (took 0.01s | total elapsed: 1.37s)
[6399/9995] [6399 success|0 fail] [SUCCESS] model_57909.obj (took 0.01s | total elapsed: 1.37s)
[6400/9995] [6400 success|0 fail] [SUCCESS] model_579056.obj (took 0.01s | total elapsed: 1.37s)
[6401/9995] [6401 success|0 fail] [SUCCESS] model_579053.obj (took 0.01s | total elapsed: 1.37s)
[6402/9995] [6402 success|0 fail] [SUCCESS] model_57991.obj (took 0.01s | total elapsed: 1.37s)
[6403/9995] [6403 success|0 fail] [SUCCESS] model_58007.obj (took 0.01s | total elapsed: 1.37s)
[6404/9995] [6404 success|0 fail] [SUCCESS] model_57948.obj (took 0.01s | total elapsed: 1.37s)
[6405/9995] [6405 success|0 fail] [SUCCESS] model_57993.obj (took 0.01s | total elapsed: 1.37s)
[6406/9995] [6406 success|0 fail] [SUCCESS] model_58009.obj (took 0.01s | total elapsed: 1.37s)
[6407/9995] [6407 success|0 fail] [SUCCESS] model_57942.obj (took 0.01s | total elapsed: 1.37s)
[6408/9995] [6408 success|0 fail] [SUCCESS] model_57937.obj (took 0.01s | total elapsed: 1.37s)
[6409/9995] [6409 success|0 fail] [SUCCESS] model_58011.obj (took 0.01s | total elapsed: 1.37s)
[6410/9995] [6410 success|0 fail] [SUCCESS] model_57945.obj (took 0.01s | total elapsed: 1.37s)
[6411/9995] [6411 success|0 fail] [SUCCESS] model_58012.obj (took 0.01s | total elapsed: 1.37s)
[6412/9995] [6412 success|0 fail] [SUCCESS] model_58010.obj (took 0.01s | total elapsed: 1.37s)
[6413/9995] [6413 success|0 fail] [SUCCESS] model_58008.obj (took 0.01s | total elapsed: 1.37s)
[6414/9995] [6414 success|0 fail] [SUCCESS] model_579371.obj (took 0.02s | total elapsed: 1.37s)
[6415/9995] [6415 success|0 fail] [SUCCESS] model_58054.obj (took 0.01s | total elapsed: 1.38s)
[6416/9995] [6416 success|0 fail] [SUCCESS] model_58021.obj (took 0.01s | total elapsed: 1.38s)
[6417/9995] [6417 success|0 fail] [SUCCESS] model_58112.obj (took 0.01s | total elapsed: 1.38s)
[6418/9995] [6418 success|0 fail] [SUCCESS] model_58035.obj (took 0.01s | total elapsed: 1.38s)
[6419/9995] [6419 success|0 fail] [SUCCESS] model_579369.obj (took 0.02s | total elapsed: 1.38s)
[6420/9995] [6420 success|0 fail] [SUCCESS] model_58069.obj (took 0.01s | total elapsed: 1.38s)
[6421/9995] [6421 success|0 fail] [SUCCESS] model_58055.obj (took 0.01s | total elapsed: 1.38s)
[6422/9995] [6422 success|0 fail] [SUCCESS] model_58053.obj (took 0.01s | total elapsed: 1.38s)
[6423/9995] [6423 success|0 fail] [SUCCESS] model_58070.obj (took 0.01s | total elapsed: 1.38s)
[6424/9995] [6424 success|0 fail] [SUCCESS] model_579370.obj (took 0.02s | total elapsed: 1.38s)
[6425/9995] [6425 success|0 fail] [SUCCESS] model_58020.obj (took 0.01s | total elapsed: 1.38s)
[6426/9995] [6426 success|0 fail] [SUCCESS] model_58051.obj (took 0.01s | total elapsed: 1.38s)
[6427/9995] [6427 success|0 fail] [SUCCESS] model_58072.obj (took 0.01s | total elapsed: 1.38s)
[6428/9995] [6428 success|0 fail] [SUCCESS] model_58113.obj (took 0.01s | total elapsed: 1.38s)
[6429/9995] [6429 success|0 fail] [SUCCESS] model_57908.obj (took 0.02s | total elapsed: 1.38s)
